date,customer_name,customer_email_id,customer_ph_no,sku,territory,salesperson,quantity
2018-01-15,customer_03,customer_03@xyz.com,9511823614,sku_10,territory_04,salesperson_04,170
2018-01-15,customer_04,customer_04@xyz.com,9531618987,sku_11,territory_03,salesperson_03,120
2018-01-17,customer_05,customer_05@xyz.com,9407745885,sku_09,territory_05,salesperson_05,315
2018-01-17,customer_04,customer_04@xyz.com,9531618987,sku_11,territory_03,salesperson_03,272
2018-01-18,customer_09,customer_09@xyz.com,9885890533,sku_04,territory_03,salesperson_03,240
2018-01-18,customer_08,customer_08@xyz.com,9093557265,sku_13,territory_04,salesperson_04,393
2018-01-22,customer_10,customer_10@xyz.com,9480425325,sku_10,territory_02,salesperson_02,305
2018-01-24,customer_06,customer_06@xyz.com,9000647761,sku_13,territory_05,salesperson_05,386
2018-01-24,customer_01,customer_01@xyz.com,9319325824,sku_06,territory_03,salesperson_03,257
2018-01-25,customer_06,customer_06@xyz.com,9000647761,sku_12,territory_05,salesperson_05,263
2018-01-27,customer_04,customer_04@xyz.com,9531618987,sku_03,territory_03,salesperson_03,210
2018-01-28,customer_03,customer_03@xyz.com,9511823614,sku_02,territory_04,salesperson_04,205
2018-01-28,customer_04,customer_04@xyz.com,9531618987,sku_08,territory_03,salesperson_03,279
2018-01-30,customer_06,customer_06@xyz.com,9000647761,sku_14,territory_05,salesperson_05,196
2018-01-31,customer_10,customer_10@xyz.com,9480425325,sku_13,territory_02,salesperson_02,250
2018-02-01,customer_08,customer_08@xyz.com,9093557265,sku_13,territory_04,salesperson_04,104
2018-02-04,customer_04,customer_04@xyz.com,9531618987,sku_15,territory_03,salesperson_03,176
2018-02-04,customer_10,customer_10@xyz.com,9480425325,sku_08,territory_02,salesperson_02,108
2018-02-05,customer_01,customer_01@xyz.com,9319325824,sku_07,territory_03,salesperson_03,273
2018-02-06,customer_07,customer_07@xyz.com,9060942756,sku_09,territory_02,salesperson_02,115
2018-02-07,customer_06,customer_06@xyz.com,9000647761,sku_02,territory_05,salesperson_05,115
2018-02-08,customer_07,customer_07@xyz.com,9060942756,sku_07,territory_02,salesperson_02,219
2018-02-09,customer_08,customer_08@xyz.com,9093557265,sku_04,territory_04,salesperson_04,112
2018-02-09,customer_03,customer_03@xyz.com,9511823614,sku_13,territory_04,salesperson_04,199
2018-02-14,customer_04,customer_04@xyz.com,9531618987,sku_10,territory_03,salesperson_03,234
2018-02-17,customer_07,customer_07@xyz.com,9060942756,sku_11,territory_02,salesperson_02,278
2018-02-17,customer_03,customer_03@xyz.com,9511823614,sku_09,territory_04,salesperson_04,282
2018-02-18,customer_06,customer_06@xyz.com,9000647761,sku_06,territory_05,salesperson_05,272
2018-02-18,customer_04,customer_04@xyz.com,9531618987,sku_03,territory_03,salesperson_03,230
2018-02-18,customer_06,customer_06@xyz.com,9000647761,sku_08,territory_05,salesperson_05,357
2018-02-19,customer_06,customer_06@xyz.com,9000647761,sku_04,territory_05,salesperson_05,341
2018-02-22,customer_01,customer_01@xyz.com,9319325824,sku_11,territory_03,salesperson_03,387
2018-02-23,customer_01,customer_01@xyz.com,9319325824,sku_02,territory_03,salesperson_03,205
2018-02-23,customer_03,customer_03@xyz.com,9511823614,sku_01,territory_04,salesperson_04,245
2018-02-25,customer_03,customer_03@xyz.com,9511823614,sku_13,territory_04,salesperson_04,260
2018-02-26,customer_01,customer_01@xyz.com,9319325824,sku_15,territory_03,salesperson_03,387
2018-02-28,customer_04,customer_04@xyz.com,9531618987,sku_07,territory_03,salesperson_03,324
2018-03-01,customer_03,customer_03@xyz.com,9511823614,sku_04,territory_04,salesperson_04,119
2018-03-01,customer_05,customer_05@xyz.com,9407745885,sku_15,territory_05,salesperson_05,175
2018-03-03,customer_03,customer_03@xyz.com,9511823614,sku_14,territory_04,salesperson_04,184
2018-03-05,customer_01,customer_01@xyz.com,9319325824,sku_14,territory_03,salesperson_03,167
2018-03-06,customer_05,customer_05@xyz.com,9407745885,sku_09,territory_05,salesperson_05,202
2018-03-08,customer_01,customer_01@xyz.com,9319325824,sku_04,territory_03,salesperson_03,185
2018-03-08,customer_08,customer_08@xyz.com,9093557265,sku_06,territory_04,salesperson_04,117
2018-03-09,customer_05,customer_05@xyz.com,9407745885,sku_08,territory_05,salesperson_05,155
2018-03-09,customer_06,customer_06@xyz.com,9000647761,sku_02,territory_05,salesperson_05,133
2018-03-11,customer_08,customer_08@xyz.com,9093557265,sku_04,territory_04,salesperson_04,124
2018-03-11,customer_03,customer_03@xyz.com,9511823614,sku_08,territory_04,salesperson_04,278
2018-03-11,customer_09,customer_09@xyz.com,9885890533,sku_15,territory_03,salesperson_03,170
2018-03-11,customer_03,customer_03@xyz.com,9511823614,sku_15,territory_04,salesperson_04,238
2018-03-12,customer_03,customer_03@xyz.com,9511823614,sku_04,territory_04,salesperson_04,127
2018-03-12,customer_04,customer_04@xyz.com,9531618987,sku_02,territory_03,salesperson_03,268
2018-03-16,customer_01,customer_01@xyz.com,9319325824,sku_06,territory_03,salesperson_03,388
2018-03-16,customer_06,customer_06@xyz.com,9000647761,sku_04,territory_05,salesperson_05,325
2018-03-17,customer_07,customer_07@xyz.com,9060942756,sku_10,territory_02,salesperson_02,378
2018-03-18,customer_02,customer_02@xyz.com,9121273265,sku_11,territory_05,salesperson_05,235
2018-03-19,customer_10,customer_10@xyz.com,9480425325,sku_07,territory_02,salesperson_02,269
2018-03-19,customer_05,customer_05@xyz.com,9407745885,sku_10,territory_05,salesperson_05,255
2018-03-20,customer_08,customer_08@xyz.com,9093557265,sku_07,territory_04,salesperson_04,310
2018-03-21,customer_10,customer_10@xyz.com,9480425325,sku_15,territory_02,salesperson_02,250
2018-03-22,customer_01,customer_01@xyz.com,9319325824,sku_03,territory_03,salesperson_03,329
2018-03-22,customer_01,customer_01@xyz.com,9319325824,sku_09,territory_03,salesperson_03,313
2018-03-22,customer_03,customer_03@xyz.com,9511823614,sku_06,territory_04,salesperson_04,327
2018-03-25,customer_06,customer_06@xyz.com,9000647761,sku_07,territory_05,salesperson_05,261
2018-03-26,customer_05,customer_05@xyz.com,9407745885,sku_11,territory_05,salesperson_05,294
2018-03-26,customer_06,customer_06@xyz.com,9000647761,sku_02,territory_05,salesperson_05,327
2018-03-27,customer_09,customer_09@xyz.com,9885890533,sku_01,territory_03,salesperson_03,298
2018-03-30,customer_03,customer_03@xyz.com,9511823614,sku_02,territory_04,salesperson_04,212
2018-03-30,customer_10,customer_10@xyz.com,9480425325,sku_04,territory_02,salesperson_02,386
2018-04-01,customer_02,customer_02@xyz.com,9121273265,sku_09,territory_05,salesperson_05,155
2018-04-01,customer_06,customer_06@xyz.com,9000647761,sku_07,territory_05,salesperson_05,272
2018-04-02,customer_08,customer_08@xyz.com,9093557265,sku_07,territory_04,salesperson_04,187
2018-04-06,customer_08,customer_08@xyz.com,9093557265,sku_06,territory_04,salesperson_04,147
2018-04-07,customer_08,customer_08@xyz.com,9093557265,sku_10,territory_04,salesperson_04,290
2018-04-11,customer_05,customer_05@xyz.com,9407745885,sku_01,territory_05,salesperson_05,299
2018-04-12,customer_09,customer_09@xyz.com,9885890533,sku_10,territory_03,salesperson_03,215
2018-04-12,customer_05,customer_05@xyz.com,9407745885,sku_08,territory_05,salesperson_05,164
2018-04-14,customer_04,customer_04@xyz.com,9531618987,sku_10,territory_03,salesperson_03,233
2018-04-14,customer_09,customer_09@xyz.com,9885890533,sku_13,territory_03,salesperson_03,201
2018-04-16,customer_08,customer_08@xyz.com,9093557265,sku_12,territory_04,salesperson_04,231
2018-04-18,customer_08,customer_08@xyz.com,9093557265,sku_07,territory_04,salesperson_04,297
2018-04-18,customer_06,customer_06@xyz.com,9000647761,sku_01,territory_05,salesperson_05,249
2018-04-18,customer_09,customer_09@xyz.com,9885890533,sku_02,territory_03,salesperson_03,229
2018-04-19,customer_07,customer_07@xyz.com,9060942756,sku_03,territory_02,salesperson_02,321
2018-04-19,customer_06,customer_06@xyz.com,9000647761,sku_13,territory_05,salesperson_05,194
2018-04-19,customer_09,customer_09@xyz.com,9885890533,sku_15,territory_03,salesperson_03,260
2018-04-20,customer_01,customer_01@xyz.com,9319325824,sku_13,territory_03,salesperson_03,364
2018-04-21,customer_03,customer_03@xyz.com,9511823614,sku_10,territory_04,salesperson_04,357
2018-04-23,customer_02,customer_02@xyz.com,9121273265,sku_13,territory_05,salesperson_05,243
2018-04-23,customer_03,customer_03@xyz.com,9511823614,sku_04,territory_04,salesperson_04,217
2018-04-23,customer_08,customer_08@xyz.com,9093557265,sku_09,territory_04,salesperson_04,311
2018-04-24,customer_06,customer_06@xyz.com,9000647761,sku_11,territory_05,salesperson_05,323
2018-04-25,customer_04,customer_04@xyz.com,9531618987,sku_01,territory_03,salesperson_03,353
2018-04-26,customer_01,customer_01@xyz.com,9319325824,sku_15,territory_03,salesperson_03,387
2018-04-28,customer_03,customer_03@xyz.com,9511823614,sku_03,territory_04,salesperson_04,197
2018-04-28,customer_07,customer_07@xyz.com,9060942756,sku_08,territory_02,salesperson_02,224
2018-05-02,customer_05,customer_05@xyz.com,9407745885,sku_02,territory_05,salesperson_05,229
2018-05-02,customer_10,customer_10@xyz.com,9480425325,sku_09,territory_02,salesperson_02,193
2018-05-02,customer_02,customer_02@xyz.com,9121273265,sku_09,territory_05,salesperson_05,131
2018-05-04,customer_01,customer_01@xyz.com,9319325824,sku_02,territory_03,salesperson_03,184
2018-05-06,customer_04,customer_04@xyz.com,9531618987,sku_12,territory_03,salesperson_03,252
2018-05-07,customer_01,customer_01@xyz.com,9319325824,sku_10,territory_03,salesperson_03,285
2018-05-07,customer_02,customer_02@xyz.com,9121273265,sku_15,territory_05,salesperson_05,192
2018-05-09,customer_06,customer_06@xyz.com,9000647761,sku_13,territory_05,salesperson_05,271
2018-05-10,customer_07,customer_07@xyz.com,9060942756,sku_04,territory_02,salesperson_02,248
2018-05-10,customer_08,customer_08@xyz.com,9093557265,sku_02,territory_04,salesperson_04,130
2018-05-10,customer_09,customer_09@xyz.com,9885890533,sku_01,territory_03,salesperson_03,190
2018-05-12,customer_09,customer_09@xyz.com,9885890533,sku_12,territory_03,salesperson_03,157
2018-05-14,customer_06,customer_06@xyz.com,9000647761,sku_06,territory_05,salesperson_05,159
2018-05-15,customer_07,customer_07@xyz.com,9060942756,sku_10,territory_02,salesperson_02,296
2018-05-15,customer_08,customer_08@xyz.com,9093557265,sku_14,territory_04,salesperson_04,285
2018-05-16,customer_10,customer_10@xyz.com,9480425325,sku_03,territory_02,salesperson_02,382
2018-05-18,customer_01,customer_01@xyz.com,9319325824,sku_04,territory_03,salesperson_03,276
2018-05-18,customer_08,customer_08@xyz.com,9093557265,sku_11,territory_04,salesperson_04,322
2018-05-20,customer_06,customer_06@xyz.com,9000647761,sku_07,territory_05,salesperson_05,202
2018-05-22,customer_09,customer_09@xyz.com,9885890533,sku_06,territory_03,salesperson_03,209
2018-05-22,customer_02,customer_02@xyz.com,9121273265,sku_04,territory_05,salesperson_05,382
2018-05-24,customer_03,customer_03@xyz.com,9511823614,sku_07,territory_04,salesperson_04,246
2018-05-24,customer_03,customer_03@xyz.com,9511823614,sku_04,territory_04,salesperson_04,239
2018-05-24,customer_05,customer_05@xyz.com,9407745885,sku_04,territory_05,salesperson_05,386
2018-05-29,customer_04,customer_04@xyz.com,9531618987,sku_04,territory_03,salesperson_03,209
2018-05-31,customer_05,customer_05@xyz.com,9407745885,sku_11,territory_05,salesperson_05,314
2018-06-01,customer_04,customer_04@xyz.com,9531618987,sku_09,territory_03,salesperson_03,121
2018-06-02,customer_10,customer_10@xyz.com,9480425325,sku_12,territory_02,salesperson_02,215
2018-06-02,customer_06,customer_06@xyz.com,9000647761,sku_14,territory_05,salesperson_05,88
2018-06-02,customer_09,customer_09@xyz.com,9885890533,sku_09,territory_03,salesperson_03,183
2018-06-03,customer_07,customer_07@xyz.com,9060942756,sku_05,territory_02,salesperson_02,142
2018-06-05,customer_10,customer_10@xyz.com,9480425325,sku_06,territory_02,salesperson_02,148
2018-06-07,customer_03,customer_03@xyz.com,9511823614,sku_10,territory_04,salesperson_04,261
2018-06-08,customer_03,customer_03@xyz.com,9511823614,sku_09,territory_04,salesperson_04,126
2018-06-09,customer_09,customer_09@xyz.com,9885890533,sku_06,territory_03,salesperson_03,138
2018-06-09,customer_04,customer_04@xyz.com,9531618987,sku_15,territory_03,salesperson_03,280
2018-06-09,customer_09,customer_09@xyz.com,9885890533,sku_04,territory_03,salesperson_03,173
2018-06-10,customer_06,customer_06@xyz.com,9000647761,sku_02,territory_05,salesperson_05,135
2018-06-10,customer_04,customer_04@xyz.com,9531618987,sku_14,territory_03,salesperson_03,97
2018-06-12,customer_08,customer_08@xyz.com,9093557265,sku_11,territory_04,salesperson_04,139
2018-06-12,customer_01,customer_01@xyz.com,9319325824,sku_05,territory_03,salesperson_03,253
2018-06-13,customer_02,customer_02@xyz.com,9121273265,sku_12,territory_05,salesperson_05,205
2018-06-15,customer_09,customer_09@xyz.com,9885890533,sku_14,territory_03,salesperson_03,202
2018-06-15,customer_03,customer_03@xyz.com,9511823614,sku_02,territory_04,salesperson_04,351
2018-06-16,customer_05,customer_05@xyz.com,9407745885,sku_08,territory_05,salesperson_05,232
2018-06-17,customer_04,customer_04@xyz.com,9531618987,sku_10,territory_03,salesperson_03,250
2018-06-19,customer_10,customer_10@xyz.com,9480425325,sku_13,territory_02,salesperson_02,204
2018-06-19,customer_03,customer_03@xyz.com,9511823614,sku_01,territory_04,salesperson_04,249
2018-06-20,customer_08,customer_08@xyz.com,9093557265,sku_13,territory_04,salesperson_04,387
2018-06-22,customer_09,customer_09@xyz.com,9885890533,sku_14,territory_03,salesperson_03,201
2018-06-23,customer_05,customer_05@xyz.com,9407745885,sku_12,territory_05,salesperson_05,218
2018-06-24,customer_06,customer_06@xyz.com,9000647761,sku_04,territory_05,salesperson_05,329
2018-06-26,customer_04,customer_04@xyz.com,9531618987,sku_08,territory_03,salesperson_03,299
2018-06-26,customer_03,customer_03@xyz.com,9511823614,sku_12,territory_04,salesperson_04,345
2018-06-29,customer_07,customer_07@xyz.com,9060942756,sku_07,territory_02,salesperson_02,340
2018-06-30,customer_02,customer_02@xyz.com,9121273265,sku_13,territory_05,salesperson_05,250
2018-07-01,customer_02,customer_02@xyz.com,9121273265,sku_03,territory_05,salesperson_05,137
2018-07-02,customer_06,customer_06@xyz.com,9000647761,sku_10,territory_05,salesperson_05,196
2018-07-03,customer_02,customer_02@xyz.com,9121273265,sku_06,territory_05,salesperson_05,228
2018-07-04,customer_07,customer_07@xyz.com,9060942756,sku_13,territory_02,salesperson_02,133
2018-07-04,customer_08,customer_08@xyz.com,9093557265,sku_13,territory_04,salesperson_04,111
2018-07-05,customer_04,customer_04@xyz.com,9531618987,sku_07,territory_03,salesperson_03,210
2018-07-09,customer_01,customer_01@xyz.com,9319325824,sku_01,territory_03,salesperson_03,257
2018-07-09,customer_04,customer_04@xyz.com,9531618987,sku_11,territory_03,salesperson_03,121
2018-07-09,customer_05,customer_05@xyz.com,9407745885,sku_01,territory_05,salesperson_05,297
2018-07-11,customer_10,customer_10@xyz.com,9480425325,sku_14,territory_02,salesperson_02,190
2018-07-12,customer_01,customer_01@xyz.com,9319325824,sku_15,territory_03,salesperson_03,223
2018-07-13,customer_04,customer_04@xyz.com,9531618987,sku_02,territory_03,salesperson_03,247
2018-07-13,customer_10,customer_10@xyz.com,9480425325,sku_07,territory_02,salesperson_02,209
2018-07-15,customer_04,customer_04@xyz.com,9531618987,sku_02,territory_03,salesperson_03,249
2018-07-15,customer_08,customer_08@xyz.com,9093557265,sku_08,territory_04,salesperson_04,257
2018-07-15,customer_06,customer_06@xyz.com,9000647761,sku_06,territory_05,salesperson_05,169
2018-07-15,customer_05,customer_05@xyz.com,9407745885,sku_05,territory_05,salesperson_05,301
2018-07-15,customer_06,customer_06@xyz.com,9000647761,sku_08,territory_05,salesperson_05,180
2018-07-16,customer_08,customer_08@xyz.com,9093557265,sku_12,territory_04,salesperson_04,250
2018-07-18,customer_02,customer_02@xyz.com,9121273265,sku_14,territory_05,salesperson_05,352
2018-07-19,customer_03,customer_03@xyz.com,9511823614,sku_12,territory_04,salesperson_04,321
2018-07-19,customer_04,customer_04@xyz.com,9531618987,sku_07,territory_03,salesperson_03,275
2018-07-22,customer_01,customer_01@xyz.com,9319325824,sku_10,territory_03,salesperson_03,385
2018-07-22,customer_05,customer_05@xyz.com,9407745885,sku_11,territory_05,salesperson_05,356
2018-07-23,customer_04,customer_04@xyz.com,9531618987,sku_12,territory_03,salesperson_03,293
2018-07-23,customer_01,customer_01@xyz.com,9319325824,sku_10,territory_03,salesperson_03,371
2018-07-24,customer_05,customer_05@xyz.com,9407745885,sku_03,territory_05,salesperson_05,344
2018-07-25,customer_09,customer_09@xyz.com,9885890533,sku_01,territory_03,salesperson_03,292
2018-07-25,customer_03,customer_03@xyz.com,9511823614,sku_04,territory_04,salesperson_04,246
2018-07-26,customer_03,customer_03@xyz.com,9511823614,sku_02,territory_04,salesperson_04,206
2018-07-26,customer_10,customer_10@xyz.com,9480425325,sku_01,territory_02,salesperson_02,248
2018-07-27,customer_09,customer_09@xyz.com,9885890533,sku_12,territory_03,salesperson_03,295
2018-07-29,customer_06,customer_06@xyz.com,9000647761,sku_09,territory_05,salesperson_05,243
2018-07-31,customer_09,customer_09@xyz.com,9885890533,sku_12,territory_03,salesperson_03,301
2018-08-01,customer_08,customer_08@xyz.com,9093557265,sku_03,territory_04,salesperson_04,161
2018-08-01,customer_09,customer_09@xyz.com,9885890533,sku_14,territory_03,salesperson_03,229
2018-08-02,customer_05,customer_05@xyz.com,9407745885,sku_07,territory_05,salesperson_05,208
2018-08-04,customer_06,customer_06@xyz.com,9000647761,sku_06,territory_05,salesperson_05,253
2018-08-04,customer_06,customer_06@xyz.com,9000647761,sku_04,territory_05,salesperson_05,267
2018-08-04,customer_08,customer_08@xyz.com,9093557265,sku_09,territory_04,salesperson_04,210
2018-08-05,customer_10,customer_10@xyz.com,9480425325,sku_11,territory_02,salesperson_02,154
2018-08-06,customer_10,customer_10@xyz.com,9480425325,sku_09,territory_02,salesperson_02,186
2018-08-07,customer_07,customer_07@xyz.com,9060942756,sku_04,territory_02,salesperson_02,154
2018-08-07,customer_02,customer_02@xyz.com,9121273265,sku_14,territory_05,salesperson_05,198
2018-08-09,customer_09,customer_09@xyz.com,9885890533,sku_10,territory_03,salesperson_03,227
2018-08-10,customer_07,customer_07@xyz.com,9060942756,sku_13,territory_02,salesperson_02,93
2018-08-10,customer_10,customer_10@xyz.com,9480425325,sku_15,territory_02,salesperson_02,289
2018-08-10,customer_06,customer_06@xyz.com,9000647761,sku_09,territory_05,salesperson_05,199
2018-08-11,customer_10,customer_10@xyz.com,9480425325,sku_13,territory_02,salesperson_02,278
2018-08-11,customer_04,customer_04@xyz.com,9531618987,sku_08,territory_03,salesperson_03,249
2018-08-12,customer_02,customer_02@xyz.com,9121273265,sku_13,territory_05,salesperson_05,161
2018-08-12,customer_10,customer_10@xyz.com,9480425325,sku_07,territory_02,salesperson_02,191
2018-08-14,customer_08,customer_08@xyz.com,9093557265,sku_14,territory_04,salesperson_04,262
2018-08-15,customer_10,customer_10@xyz.com,9480425325,sku_15,territory_02,salesperson_02,289
2018-08-15,customer_10,customer_10@xyz.com,9480425325,sku_13,territory_02,salesperson_02,309
2018-08-16,customer_01,customer_01@xyz.com,9319325824,sku_06,territory_03,salesperson_03,398
2018-08-17,customer_09,customer_09@xyz.com,9885890533,sku_11,territory_03,salesperson_03,280
2018-08-18,customer_04,customer_04@xyz.com,9531618987,sku_12,territory_03,salesperson_03,303
2018-08-19,customer_06,customer_06@xyz.com,9000647761,sku_07,territory_05,salesperson_05,197
2018-08-19,customer_04,customer_04@xyz.com,9531618987,sku_07,territory_03,salesperson_03,255
2018-08-20,customer_06,customer_06@xyz.com,9000647761,sku_09,territory_05,salesperson_05,325
2018-08-21,customer_10,customer_10@xyz.com,9480425325,sku_06,territory_02,salesperson_02,369
2018-08-24,customer_09,customer_09@xyz.com,9885890533,sku_14,territory_03,salesperson_03,292
2018-08-25,customer_01,customer_01@xyz.com,9319325824,sku_01,territory_03,salesperson_03,304
2018-08-25,customer_07,customer_07@xyz.com,9060942756,sku_08,territory_02,salesperson_02,215
2018-08-25,customer_03,customer_03@xyz.com,9511823614,sku_11,territory_04,salesperson_04,196
2018-08-26,customer_06,customer_06@xyz.com,9000647761,sku_02,territory_05,salesperson_05,334
2018-08-26,customer_01,customer_01@xyz.com,9319325824,sku_04,territory_03,salesperson_03,293
2018-08-29,customer_03,customer_03@xyz.com,9511823614,sku_15,territory_04,salesperson_04,345
2018-08-29,customer_10,customer_10@xyz.com,9480425325,sku_03,territory_02,salesperson_02,284
2018-08-30,customer_07,customer_07@xyz.com,9060942756,sku_07,territory_02,salesperson_02,335
2018-08-30,customer_10,customer_10@xyz.com,9480425325,sku_07,territory_02,salesperson_02,395
2018-08-31,customer_04,customer_04@xyz.com,9531618987,sku_06,territory_03,salesperson_03,240
2018-08-31,customer_08,customer_08@xyz.com,9093557265,sku_02,territory_04,salesperson_04,248
2018-08-31,customer_07,customer_07@xyz.com,9060942756,sku_05,territory_02,salesperson_02,362
2018-09-01,customer_01,customer_01@xyz.com,9319325824,sku_06,territory_03,salesperson_03,246
2018-09-02,customer_10,customer_10@xyz.com,9480425325,sku_01,territory_02,salesperson_02,244
2018-09-02,customer_10,customer_10@xyz.com,9480425325,sku_02,territory_02,salesperson_02,179
2018-09-02,customer_01,customer_01@xyz.com,9319325824,sku_01,territory_03,salesperson_03,137
2018-09-02,customer_10,customer_10@xyz.com,9480425325,sku_03,territory_02,salesperson_02,285
2018-09-04,customer_01,customer_01@xyz.com,9319325824,sku_10,territory_03,salesperson_03,266
2018-09-05,customer_02,customer_02@xyz.com,9121273265,sku_07,territory_05,salesperson_05,217
2018-09-07,customer_09,customer_09@xyz.com,9885890533,sku_09,territory_03,salesperson_03,213
2018-09-08,customer_09,customer_09@xyz.com,9885890533,sku_13,territory_03,salesperson_03,208
2018-09-08,customer_09,customer_09@xyz.com,9885890533,sku_15,territory_03,salesperson_03,146
2018-09-08,customer_02,customer_02@xyz.com,9121273265,sku_11,territory_05,salesperson_05,271
2018-09-10,customer_05,customer_05@xyz.com,9407745885,sku_10,territory_05,salesperson_05,178
2018-09-10,customer_04,customer_04@xyz.com,9531618987,sku_07,territory_03,salesperson_03,290
2018-09-10,customer_06,customer_06@xyz.com,9000647761,sku_08,territory_05,salesperson_05,177
2018-09-12,customer_01,customer_01@xyz.com,9319325824,sku_09,territory_03,salesperson_03,287
2018-09-13,customer_08,customer_08@xyz.com,9093557265,sku_13,territory_04,salesperson_04,202
2018-09-15,customer_10,customer_10@xyz.com,9480425325,sku_11,territory_02,salesperson_02,263
2018-09-16,customer_09,customer_09@xyz.com,9885890533,sku_06,territory_03,salesperson_03,216
2018-09-17,customer_10,customer_10@xyz.com,9480425325,sku_12,territory_02,salesperson_02,356
2018-09-17,customer_09,customer_09@xyz.com,9885890533,sku_06,territory_03,salesperson_03,190
2018-09-19,customer_10,customer_10@xyz.com,9480425325,sku_01,territory_02,salesperson_02,241
2018-09-20,customer_10,customer_10@xyz.com,9480425325,sku_14,territory_02,salesperson_02,307
2018-09-21,customer_06,customer_06@xyz.com,9000647761,sku_12,territory_05,salesperson_05,226
2018-09-22,customer_06,customer_06@xyz.com,9000647761,sku_03,territory_05,salesperson_05,390
2018-09-23,customer_10,customer_10@xyz.com,9480425325,sku_03,territory_02,salesperson_02,296
2018-09-24,customer_05,customer_05@xyz.com,9407745885,sku_08,territory_05,salesperson_05,322
2018-09-27,customer_07,customer_07@xyz.com,9060942756,sku_14,territory_02,salesperson_02,356
2018-09-27,customer_09,customer_09@xyz.com,9885890533,sku_15,territory_03,salesperson_03,328
2018-09-27,customer_03,customer_03@xyz.com,9511823614,sku_04,territory_04,salesperson_04,223
2018-09-27,customer_07,customer_07@xyz.com,9060942756,sku_08,territory_02,salesperson_02,216
2018-09-28,customer_01,customer_01@xyz.com,9319325824,sku_02,territory_03,salesperson_03,205
2018-09-29,customer_06,customer_06@xyz.com,9000647761,sku_13,territory_05,salesperson_05,366
2018-09-30,customer_05,customer_05@xyz.com,9407745885,sku_10,territory_05,salesperson_05,247
2018-10-01,customer_09,customer_09@xyz.com,9885890533,sku_05,territory_03,salesperson_03,155
2018-10-01,customer_08,customer_08@xyz.com,9093557265,sku_01,territory_04,salesperson_04,142
2018-10-02,customer_01,customer_01@xyz.com,9319325824,sku_01,territory_03,salesperson_03,154
2018-10-03,customer_10,customer_10@xyz.com,9480425325,sku_09,territory_02,salesperson_02,189
2018-10-03,customer_02,customer_02@xyz.com,9121273265,sku_03,territory_05,salesperson_05,125
2018-10-04,customer_07,customer_07@xyz.com,9060942756,sku_09,territory_02,salesperson_02,123
2018-10-05,customer_07,customer_07@xyz.com,9060942756,sku_09,territory_02,salesperson_02,110
2018-10-06,customer_03,customer_03@xyz.com,9511823614,sku_01,territory_04,salesperson_04,222
2018-10-06,customer_07,customer_07@xyz.com,9060942756,sku_06,territory_02,salesperson_02,225
2018-10-06,customer_06,customer_06@xyz.com,9000647761,sku_14,territory_05,salesperson_05,92
2018-10-08,customer_03,customer_03@xyz.com,9511823614,sku_01,territory_04,salesperson_04,112
2018-10-09,customer_05,customer_05@xyz.com,9407745885,sku_09,territory_05,salesperson_05,176
2018-10-13,customer_03,customer_03@xyz.com,9511823614,sku_04,territory_04,salesperson_04,118
2018-10-14,customer_05,customer_05@xyz.com,9407745885,sku_07,territory_05,salesperson_05,136
